場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,日付S,所属,種牡馬名,母名,現馬主名,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260611,木,5:29,ファイナルコマンド,,牡,3,0,東田明士,,138.7,118.6,99.7,83.6,69.4,54.6,38.5,23.8,11.9,20.1,18.9,16.1,14.2,14.8,16.1,14.7,11.9,11.9,2026.6.11,栗東,キタノコマンドール,ファイナルドリーム,DMMドリームクラブ,
栗東,C,右,20260617,水,5:29,ファイナルコマンド,,牡,3,0,東田明士,,155.6,129.0,105.9,86.1,69.5,53.8,37.2,23.1,11.4,26.6,23.1,19.8,16.6,15.7,16.6,14.1,11.7,11.4,2026.6.17,栗東,キタノコマンドール,ファイナルドリーム,DMMドリームクラブ,
栗東,C,右,20260610,水,8:25,ミヤノラングリー,,牡,3,0,石橋守,,169.5,148.2,126.0,105.9,87.5,69.5,51.5,33.3,16.4,21.3,22.2,20.1,18.4,18.0,18.0,18.2,16.9,16.4,2026.6.10,栗東,ナダル,ツボミ,宮副敏明,
栗東,C,右,20260611,木,6:48,ミヤノラングリー,,牡,3,0,石橋守,,142.6,122.1,102.1,83.7,67.8,52.6,37.8,23.3,11.5,20.5,20.0,18.4,15.9,15.2,14.8,14.5,11.8,11.5,2026.6.11,栗東,ナダル,ツボミ,宮副敏明,
栗東,C,右,20260612,金,5:31,ペコリズム,,牝,3,0,森田直行,,,,,,,82.2,61.7,41.0,20.3,,,,,,20.5,20.7,20.7,20.3,2026.6.12,栗東,タワーオブロンドン,アイリッシュペコ,林正道,
栗東,C,右,20260613,土,5:17,ペコリズム,,牝,3,0,森田直行,,,,,,,71.8,53.0,35.4,17.4,,,,,,18.8,17.6,18.0,17.4,2026.6.13,栗東,タワーオブロンドン,アイリッシュペコ,林正道,
栗東,C,左,20260614,日,5:17,ペコリズム,,牝,3,0,森田直行,,,,,,107.8,83.0,60.7,40.2,20.5,,,,,24.8,22.3,20.5,19.7,20.5,2026.6.14,栗東,タワーオブロンドン,アイリッシュペコ,林正道,
栗東,C,左,20260616,火,8:26,ペコリズム,,牝,3,0,森田直行,,,,,,98.5,74.6,54.2,35.7,18.9,,,,,23.9,20.4,18.5,16.8,18.9,2026.6.16,栗東,タワーオブロンドン,アイリッシュペコ,林正道,
栗東,C,右,20260617,水,6:17,ペコリズム,,牝,3,0,森田直行,,,,,,,72.7,53.1,35.5,17.7,,,,,,19.6,17.6,17.8,17.7,2026.6.17,栗東,タワーオブロンドン,アイリッシュペコ,林正道,
栗東,C,右,20260610,水,8:16,アイアン,,牡,3,0,辻野泰之,,,,,87.6,71.5,56.3,40.2,24.5,11.7,,,,16.1,15.2,16.1,15.7,12.8,11.7,2026.6.10,栗東,レイデオロ,マニヤラ,石川達絵,
栗東,C,右,20260610,水,5:47,サクライロマウコロ,,牝,3,0,小椋研介,,,,,,,70.4,51.1,33.0,16.5,,,,,,19.3,18.1,16.5,16.5,2026.6.10,栗東,クリソベリル,サツマキリコ,社台レースホース,
栗東,C,右,20260611,木,8:24,サクライロマウコロ,,牝,3,0,小椋研介,,140.7,120.2,99.8,81.7,66.2,51.4,36.8,23.6,11.8,20.5,20.4,18.1,15.5,14.8,14.6,13.2,11.8,11.8,2026.6.11,栗東,クリソベリル,サツマキリコ,社台レースホース,
栗東,C,右,20260613,土,4:51,サクライロマウコロ,,牝,3,0,小椋研介,,,,,,,71.9,51.5,33.1,16.2,,,,,,20.4,18.4,16.9,16.2,2026.6.13,栗東,クリソベリル,サツマキリコ,社台レースホース,
栗東,C,左,20260614,日,4:49,サクライロマウコロ,,牝,3,0,小椋研介,,153.2,131.4,109.8,89.8,71.7,55.8,40.7,26.9,13.9,21.8,21.6,20.0,18.1,15.9,15.1,13.8,13.0,13.9,2026.6.14,栗東,クリソベリル,サツマキリコ,社台レースホース,
栗東,C,左,20260616,火,5:50,サクライロマウコロ,,牝,3,0,小椋研介,,,,,,90.4,69.5,50.9,33.5,16.8,,,,,20.9,18.6,17.4,16.7,16.8,2026.6.16,栗東,クリソベリル,サツマキリコ,社台レースホース,
栗東,C,右,20260610,水,8:44,テーオーシーザー,,牡,3,0,宮徹,,,,,83.9,67.6,53.0,38.3,24.4,12.1,,,,16.3,14.6,14.7,13.9,12.3,12.1,2026.6.10,栗東,シャンハイボビー,ファイアマーシャル,小笹公也,
栗東,C,左,20260614,日,6:53,テーオーシーザー,,牡,3,0,宮徹,,,,,,101.9,72.1,51.8,33.1,16.5,,,,,29.8,20.3,18.7,16.6,16.5,2026.6.14,栗東,シャンハイボビー,ファイアマーシャル,小笹公也,
栗東,C,右,20260617,水,8:20,テーオーシーザー,,牡,3,0,宮徹,,,,,83.0,68.0,53.2,38.1,23.9,12.1,,,,15.0,14.8,15.1,14.2,11.8,12.1,2026.6.17,栗東,シャンハイボビー,ファイアマーシャル,小笹公也,
栗東,C,右,20260610,水,5:28,モチモチチャン,,牝,3,0,西村真幸,,130.6,113.0,95.3,79.3,65.6,51.7,37.2,23.5,11.7,17.6,17.7,16.0,13.7,13.9,14.5,13.7,11.8,11.7,2026.6.10,栗東,デクラレーションオブウォー,エオスモン,大和屋暁,
栗東,C,右,20260617,水,5:28,モチモチチャン,,牝,3,0,西村真幸,,143.2,120.5,100.1,81.9,66.9,52.7,38.2,24.5,12.2,22.7,20.4,18.2,15.0,14.2,14.5,13.7,12.3,12.2,2026.6.17,栗東,デクラレーションオブウォー,エオスモン,大和屋暁,
栗東,C,左,20260609,火,7:56,マイベスティー,,牡,3,0,高橋亮,,159.3,138.8,118.9,100.9,83.9,66.3,48.1,31.2,15.5,20.5,19.9,18.0,17.0,17.6,18.2,16.9,15.7,15.5,2026.6.9,栗東,イスラボニータ,ゲットザピクチャー,増田江利子,
栗東,C,右,20260610,水,6:13,マイベスティー,,牡,3,0,高橋亮,,162.8,142.6,122.3,103.0,84.9,67.3,48.3,30.8,15.4,20.2,20.3,19.3,18.1,17.6,19.0,17.5,15.4,15.4,2026.6.10,栗東,イスラボニータ,ゲットザピクチャー,増田江利子,
栗東,C,右,20260611,木,5:42,マイベスティー,,牡,3,0,高橋亮,,178.2,154.9,132.0,110.1,90.2,70.9,51.6,32.9,16.1,23.3,22.9,21.9,19.9,19.3,19.3,18.7,16.8,16.1,2026.6.11,栗東,イスラボニータ,ゲットザピクチャー,増田江利子,
栗東,C,右,20260612,金,7:55,マイベスティー,,牡,3,0,高橋亮,,166.7,145.4,124.3,104.8,86.6,68.4,49.3,31.1,15.5,21.3,21.1,19.5,18.2,18.2,19.1,18.2,15.6,15.5,2026.6.12,栗東,イスラボニータ,ゲットザピクチャー,増田江利子,
栗東,C,左,20260614,日,6:33,マイベスティー,,牡,3,0,高橋亮,,,,,,95.6,72.5,52.1,33.4,16.7,,,,,23.1,20.4,18.7,16.7,16.7,2026.6.14,栗東,イスラボニータ,ゲットザピクチャー,増田江利子,
栗東,C,左,20260616,火,7:59,マイベスティー,,牡,3,0,高橋亮,,162.3,140.8,120.8,102.7,84.7,66.2,47.8,30.8,15.5,21.5,20.0,18.1,18.0,18.5,18.4,17.0,15.3,15.5,2026.6.16,栗東,イスラボニータ,ゲットザピクチャー,増田江利子,
栗東,C,右,20260610,水,8:26,シャンジュマン,,牡,3,0,奥村豊,,,,,85.0,68.0,52.6,37.2,23.4,11.9,,,,17.0,15.4,15.4,13.8,11.5,11.9,2026.6.10,栗東,サトノクラウン,ブルームーンピサ,幅田昌伸,
栗東,C,右,20260617,水,7:26,シャンジュマン,,牡,3,0,奥村豊,,,,,88.1,69.8,53.9,38.4,23.7,12.0,,,,18.3,15.9,15.5,14.7,11.7,12.0,2026.6.17,栗東,サトノクラウン,ブルームーンピサ,幅田昌伸,
栗東,C,左,20260609,火,6:18,オアシスアラン,,牡,3,0,高柳大輔,,,,,,107.9,77.4,54.1,34.7,16.8,,,,,30.5,23.3,19.4,17.9,16.8,2026.6.9,栗東,レイデオロ,オアシスクイーン,村上稔,
栗東,C,右,20260611,木,5:29,バトルセレーネ,,牝,3,0,吉村圭司,,136.1,118.2,100.0,83.6,69.2,54.2,38.6,23.9,11.7,17.9,18.2,16.4,14.4,15.0,15.6,14.7,12.2,11.7,2026.6.11,栗東,ベンバトル,シスターフラッグ,小林英一ホールディングス,
栗東,C,左,20260609,火,6:07,ムーンライトダイヤ,,牝,3,0,河嶋宏樹,,,,,,89.0,68.6,49.7,32.1,15.6,,,,,20.4,18.9,17.6,16.5,15.6,2026.6.9,栗東,インディチャンプ,ダイヤーズブルーム,ヒダカ・ブリーダーズ・ユニオン,
栗東,C,右,20260617,水,6:09,ムーンライトダイヤ,,牝,3,0,河嶋宏樹,,143.3,122.7,102.4,84.6,69.6,54.0,37.9,23.8,11.6,20.6,20.3,17.8,15.0,15.6,16.1,14.1,12.2,11.6,2026.6.17,栗東,インディチャンプ,ダイヤーズブルーム,ヒダカ・ブリーダーズ・ユニオン,
栗東,C,右,20260610,水,6:46,パノラマステージ,,牝,3,0,牧浦充徳,,142.4,124.0,103.2,85.2,69.1,53.5,38.3,23.7,11.5,18.4,20.8,18.0,16.1,15.6,15.2,14.6,12.2,11.5,2026.6.10,栗東,レイデオロ,スターリーステージ,吉田勝己,
栗東,C,右,20260612,金,5:29,パノラマステージ,,牝,3,0,牧浦充徳,,,,,,,72.5,53.2,34.0,16.8,,,,,,19.3,19.2,17.2,16.8,2026.6.12,栗東,レイデオロ,スターリーステージ,吉田勝己,
栗東,C,右,20260611,木,5:49,ビタールート,,牝,3,0,奥村豊,,,,,84.3,68.0,52.9,37.7,23.0,11.3,,,,16.3,15.1,15.2,14.7,11.7,11.3,2026.6.11,栗東,インディチャンプ,トレジャーステイト,シルクレーシング,
栗東,C,右,20260617,水,5:52,ビタールート,,牝,3,0,奥村豊,,,,,87.4,70.1,54.4,38.6,23.7,11.7,,,,17.3,15.7,15.8,14.9,12.0,11.7,2026.6.17,栗東,インディチャンプ,トレジャーステイト,シルクレーシング,
栗東,C,右,20260610,水,7:41,セルヴァジオ,,牝,3,0,上村洋行,,,,,163.7,132.8,102.5,73.7,47.0,23.2,,,,30.9,30.3,28.8,26.7,23.8,23.2,2026.6.10,栗東,リオンディーズ,リヴィエール,杉山忠国,
栗東,C,右,20260611,木,5:28,セルヴァジオ,,牝,3,0,上村洋行,,141.0,120.0,99.6,81.7,66.8,52.7,37.9,23.4,11.3,21.0,20.4,17.9,14.9,14.1,14.8,14.5,12.1,11.3,2026.6.11,栗東,リオンディーズ,リヴィエール,杉山忠国,
栗東,C,左,20260609,火,7:14,ローズラフィネ,,牝,3,0,友道康夫,,,,,,82.5,62.4,45.0,28.9,14.5,,,,,20.1,17.4,16.1,14.4,14.5,2026.6.9,栗東,エピファネイア,ニーナドレス,平井裕,
栗東,C,右,20260611,木,5:53,ローズラフィネ,,牝,3,0,友道康夫,,143.4,123.8,103.7,85.2,68.9,53.5,38.3,23.8,11.2,19.6,20.1,18.5,16.3,15.4,15.2,14.5,12.6,11.2,2026.6.11,栗東,エピファネイア,ニーナドレス,平井裕,
栗東,C,右,20260611,木,5:28,フォルストランキル,,牝,3,0,池江泰寿,,139.3,119.9,100.5,83.0,67.6,52.6,37.2,22.9,11.1,19.4,19.4,17.5,15.4,15.0,15.4,14.3,11.8,11.1,2026.6.11,栗東,キタサンブラック,ムーンティアーズ,キャロットファーム,
栗東,C,右,20260610,水,5:46,メイショウバルキア,,牝,3,0,渡辺薫彦,,,,,,,64.7,45.1,28.6,14.2,,,,,,19.6,16.5,14.4,14.2,2026.6.10,栗東,ゴールドシップ,メイショウマイカゼ,松本好隆,
栗東,C,右,20260611,木,5:39,メイショウバルキア,,牝,3,0,渡辺薫彦,,141.3,121.2,101.4,83.2,67.7,52.6,37.7,23.5,11.8,20.1,19.8,18.2,15.5,15.1,14.9,14.2,11.7,11.8,2026.6.11,栗東,ゴールドシップ,メイショウマイカゼ,松本好隆,
栗東,C,右,20260610,水,8:16,ロンポワン,,牝,3,0,辻野泰之,,,,,83.6,67.9,53.0,37.7,23.0,11.4,,,,15.7,14.9,15.3,14.7,11.6,11.4,2026.6.10,栗東,ブリックスアンドモルタル,シャンペルゼリーゼ,社台レースホース,
栗東,C,左,20260609,火,8:25,タイセイアビオン,,牝,3,0,浜田多実,,,,,,92.3,71.3,53.1,34.9,17.5,,,,,21.0,18.2,18.2,17.4,17.5,2026.6.9,栗東,ミッキーアイル,ディオニージア,田中成奉,
栗東,C,右,20260610,水,5:44,タイセイアビオン,,牝,3,0,浜田多実,,142.3,122.7,103.4,86.5,71.5,56.9,41.6,26.1,12.5,19.6,19.3,16.9,15.0,14.6,15.3,15.5,13.6,12.5,2026.6.10,栗東,ミッキーアイル,ディオニージア,田中成奉,
栗東,C,左,20260616,火,5:41,タイセイアビオン,,牝,3,0,浜田多実,,,,,,94.2,72.6,53.8,35.2,17.6,,,,,21.6,18.8,18.6,17.6,17.6,2026.6.16,栗東,ミッキーアイル,ディオニージア,田中成奉,
栗東,C,右,20260617,水,5:30,ミスティパープル,,牝,3,0,茶木太樹,,141.3,120.4,99.4,81.1,66.2,52.3,37.9,23.8,11.9,20.9,21.0,18.3,14.9,13.9,14.4,14.1,11.9,11.9,2026.6.17,栗東,レイデオロ,ヴィルデローゼ,キャロットファーム,
栗東,C,右,20260610,水,5:44,スマートティアナ,,牝,3,400,石橋守,,141.1,122.2,103.0,85.7,70.3,54.1,39.0,23.9,11.0,18.9,19.2,17.3,15.4,16.2,15.1,15.1,12.9,11.0,2026.6.10,栗東,シルバーステート,スマートオーシャン,大川徹,
栗東,C,右,20260611,木,5:35,クリスタルタワー,,牝,3,0,寺島良,,,,,85.9,70.1,55.0,39.4,24.4,12.1,,,,15.8,15.1,15.6,15.0,12.3,12.1,2026.6.11,栗東,タワーオブロンドン,ミスマンマミーア,レッドマジック,
栗東,C,左,20260609,火,5:36,ジャスティンゴッホ,,牡,3,0,茶木太樹,,,,,,113.7,88.4,65.8,43.4,21.3,,,,,25.3,22.6,22.4,22.1,21.3,2026.6.9,栗東,ヴァンゴッホ,フラワーロック,三木正浩,
栗東,C,右,20260610,水,5:38,ジャスティンゴッホ,,牡,3,0,茶木太樹,,146.6,124.6,103.8,85.7,70.6,54.6,38.9,24.1,11.9,22.0,20.8,18.1,15.1,16.0,15.7,14.8,12.2,11.9,2026.6.10,栗東,ヴァンゴッホ,フラワーロック,三木正浩,
栗東,C,右,20260610,水,5:33,カフラー,,牡,3,0,矢作芳人,,143.0,122.8,101.7,83.2,67.5,52.7,37.9,24.1,12.3,20.2,21.1,18.5,15.7,14.8,14.8,13.8,11.8,12.3,2026.6.10,栗東,"American Pharoah",Ononimo,広尾レース,
栗東,C,右,20260610,水,7:43,ピースビート,,牡,3,0,中村直也,,,,,,,69.4,51.3,33.2,16.4,,,,,,18.1,18.1,16.8,16.4,2026.6.10,栗東,アメリカンペイトリオット,メジャータイフーン,林正道,
栗東,C,右,20260610,水,8:16,タイキジュビリー,,牡,3,0,辻野泰之,,,,,85.1,69.5,54.0,37.9,22.9,11.3,,,,15.6,15.5,16.1,15.0,11.6,11.3,2026.6.10,栗東,ホッコータルマエ,スピーナ,大樹ファーム,
栗東,C,右,20260610,水,7:22,アングランパ,,セ,3,0,田中克典,,139.9,117.0,97.3,80.4,65.9,51.9,37.8,24.3,12.2,22.9,19.7,16.9,14.5,14.0,14.1,13.5,12.1,12.2,2026.6.10,栗東,キズナ,レリカリオ,前田晋二,
栗東,C,左,20260614,日,4:54,アングランパ,,セ,3,0,田中克典,,,,,,92.8,69.2,48.7,30.5,15.5,,,,,23.6,20.5,18.2,15.0,15.5,2026.6.14,栗東,キズナ,レリカリオ,前田晋二,
栗東,C,右,20260617,水,7:24,アングランパ,,セ,3,0,田中克典,,145.6,123.7,104.0,85.6,70.1,54.7,39.6,25.5,12.8,21.9,19.7,18.4,15.5,15.4,15.1,14.1,12.7,12.8,2026.6.17,栗東,キズナ,レリカリオ,前田晋二,
栗東,C,左,20260609,火,5:47,ギフテッドスペック,,牡,3,0,小椋研介,,,,,,83.7,65.7,48.4,31.3,14.9,,,,,18.0,17.3,17.1,16.4,14.9,2026.6.9,栗東,ビッグアーサー,ギフトオブザラック,京都ホースレーシング,
栗東,C,左,20260609,火,8:29,キタノシリウス,,牡,3,0,坂口智康,,157.9,136.3,116.7,98.8,81.3,64.3,47.1,30.4,15.2,21.6,19.6,17.9,17.5,17.0,17.2,16.7,15.2,15.2,2026.6.9,栗東,アジアエクスプレス,キタノユーリン,北所直人,
栗東,C,右,20260610,水,6:58,キタノシリウス,,牡,3,0,坂口智康,,139.4,119.9,101.0,83.8,68.6,54.1,39.0,24.3,12.1,19.5,18.9,17.2,15.2,14.5,15.1,14.7,12.2,12.1,2026.6.10,栗東,アジアエクスプレス,キタノユーリン,北所直人,
栗東,C,右,20260613,土,6:01,キタノシリウス,,牡,3,0,坂口智康,,174.2,152.7,129.8,108.3,89.4,70.6,51.3,32.7,16.3,21.5,22.9,21.5,18.9,18.8,19.3,18.6,16.4,16.3,2026.6.13,栗東,アジアエクスプレス,キタノユーリン,北所直人,
栗東,C,左,20260616,火,5:32,キタノシリウス,,牡,3,0,坂口智康,,163.3,142.4,121.5,102.6,85.4,67.4,48.7,31.2,15.7,20.9,20.9,18.9,17.2,18.0,18.7,17.5,15.5,15.7,2026.6.16,栗東,アジアエクスプレス,キタノユーリン,北所直人,
栗東,C,右,20260617,水,7:21,キタノシリウス,,牡,3,0,坂口智康,,146.1,124.9,103.9,85.5,70.2,54.9,39.0,24.0,11.7,21.2,21.0,18.4,15.3,15.3,15.9,15.0,12.3,11.7,2026.6.17,栗東,アジアエクスプレス,キタノユーリン,北所直人,
栗東,C,右,20260617,水,5:43,ウルトラハート,,牡,3,0,中尾秀正,,,,,88.4,69.9,54.5,38.7,24.1,11.6,,,,18.5,15.4,15.8,14.6,12.5,11.6,2026.6.17,栗東,ホッコータルマエ,プレイフォーユー,中野義一,
栗東,C,右,20260611,木,6:49,ゴルトミュンツェ,,牝,3,0,高柳大輔,,139.2,119.8,101.0,83.3,67.4,52.2,36.9,22.7,11.3,19.4,18.8,17.7,15.9,15.2,15.3,14.2,11.4,11.3,2026.6.11,栗東,スワーヴリチャード,ピエスドール,田畑憲士,
栗東,C,右,20260617,水,5:33,ハナコトバ,,牝,3,0,寺島良,,,,,,,53.9,37.8,23.3,11.6,,,,,,16.1,14.5,11.7,11.6,2026.6.17,栗東,ラブリーデイ,ブラックジュエリー,飛野牧場,
栗東,C,右,20260610,水,5:46,ワンダーシャッフル,,牡,3,0,渡辺薫彦,,,,,,,63.6,44.5,28.7,14.5,,,,,,19.1,15.8,14.2,14.5,2026.6.10,栗東,アニマルキングダム,ワンダーストーリリ,山本能成,
栗東,C,右,20260611,木,5:39,ワンダーシャッフル,,牡,3,0,渡辺薫彦,,140.1,120.4,100.5,82.4,66.9,52.0,37.3,23.4,11.8,19.7,19.9,18.1,15.5,14.9,14.7,13.9,11.6,11.8,2026.6.11,栗東,アニマルキングダム,ワンダーストーリリ,山本能成,
栗東,C,右,20260617,水,6:49,ワンダーシャッフル,,牡,3,0,渡辺薫彦,,,,,86.4,68.5,52.7,38.0,24.1,12.1,,,,17.9,15.8,14.7,13.9,12.0,12.1,2026.6.17,栗東,アニマルキングダム,ワンダーストーリリ,山本能成,
栗東,C,右,20260610,水,8:26,ボーントゥウォリア,,牡,3,400,奥村豊,,,,,85.3,68.8,53.5,37.9,23.2,11.5,,,,16.5,15.3,15.6,14.7,11.7,11.5,2026.6.10,栗東,シニスターミニスター,ヴァローア,ターフ・スポート,
栗東,C,左,20260614,日,7:21,ボーントゥウォリア,,牡,3,400,奥村豊,,,,,,76.9,59.0,42.7,27.6,14.0,,,,,17.9,16.3,15.1,13.6,14.0,2026.6.14,栗東,シニスターミニスター,ヴァローア,ターフ・スポート,
栗東,C,右,20260617,水,7:26,ボーントゥウォリア,,牡,3,400,奥村豊,,,,,87.3,68.9,52.8,37.3,23.0,11.5,,,,18.4,16.1,15.5,14.3,11.5,11.5,2026.6.17,栗東,シニスターミニスター,ヴァローア,ターフ・スポート,
栗東,C,左,20260609,火,8:24,ルクスディグニティ,,牡,3,0,昆貢,,172.2,149.7,128.7,107.9,87.4,68.6,50.1,32.2,15.2,22.5,21.0,20.8,20.5,18.8,18.5,17.9,17.0,15.2,2026.6.9,栗東,リオンディーズ,サトノルミナス,ルクス,
栗東,C,右,20260610,水,8:22,ルクスディグニティ,,牡,3,0,昆貢,,171.8,148.7,126.2,105.5,86.1,68.9,49.9,31.0,14.7,23.1,22.5,20.7,19.4,17.2,19.0,18.9,16.3,14.7,2026.6.10,栗東,リオンディーズ,サトノルミナス,ルクス,
栗東,C,右,20260611,木,8:16,ルクスディグニティ,,牡,3,0,昆貢,,158.7,139.9,120.3,101.8,84.6,67.3,50.1,33.0,16.5,18.8,19.6,18.5,17.2,17.3,17.2,17.1,16.5,16.5,2026.6.11,栗東,リオンディーズ,サトノルミナス,ルクス,
栗東,C,右,20260612,金,8:20,ルクスディグニティ,,牡,3,0,昆貢,,171.5,148.1,125.7,105.8,87.7,69.8,52.6,34.6,17.0,23.4,22.4,19.9,18.1,17.9,17.2,18.0,17.6,17.0,2026.6.12,栗東,リオンディーズ,サトノルミナス,ルクス,
栗東,C,右,20260613,土,8:14,ルクスディグニティ,,牡,3,0,昆貢,,,,,,,69.1,50.7,32.2,16.0,,,,,,18.4,18.5,16.2,16.0,2026.6.13,栗東,リオンディーズ,サトノルミナス,ルクス,
栗東,C,右,20260617,水,5:48,ルクスディグニティ,,牡,3,0,昆貢,,144.4,123.0,102.1,84.0,68.7,53.4,38.0,24.1,12.3,21.4,20.9,18.1,15.3,15.3,15.4,13.9,11.8,12.3,2026.6.17,栗東,リオンディーズ,サトノルミナス,ルクス,
栗東,C,右,20260620,土,6:45,ルクスディグニティ,,牡,3,0,昆貢,,,,,,,62.8,46.2,29.2,14.5,,,,,,16.6,17.0,14.7,14.5,2026.6.20,栗東,リオンディーズ,サトノルミナス,ルクス,
栗東,C,左,20260609,火,5:36,トライアンドエラー,,牝,3,0,加藤公太,,165.3,144.0,123.2,105.0,88.1,70.3,51.8,33.3,16.5,21.3,20.8,18.2,16.9,17.8,18.5,18.5,16.8,16.5,2026.6.9,栗東,ディープブリランテ,ナムラメルシー,酒井孝敏,
栗東,C,左,20260614,日,6:45,トライアンドエラー,,牝,3,0,加藤公太,,164.0,139.2,115.7,96.3,78.5,61.6,45.6,29.9,14.8,24.8,23.5,19.4,17.8,16.9,16.0,15.7,15.1,14.8,2026.6.14,栗東,ディープブリランテ,ナムラメルシー,酒井孝敏,
栗東,C,左,20260609,火,5:47,シャンドラファール,,牡,3,0,井上智史,,164.3,144.0,124.0,105.3,87.7,69.7,51.5,33.5,16.7,20.3,20.0,18.7,17.6,18.0,18.2,18.0,16.8,16.7,2026.6.9,栗東,ドレフォン,ベルディーヴァ,キャロットファーム,
